CompanyLocationID,CompanyID,CompanyName,CompanyDescription,CompanyLocationDescription,secuirtycheckpoint,Hours,CompanyURL,AirlineCode,Terminal,Location,Categories,urlLogoImage,urlFrontImage,urlMenuDoc,AirportName,LocationPhone,CompanyLocationLastUpdated,CompanyLastUpdated,AddressLastUpdated,Lat,Long,Address,City,Zip,ProcessDate
1723,1159,Vanilla Bake Shop,,"The Vanilla Bake Shop is the place to pick up macaroons, desserts, a healthy fruit cup or a sandwich.",1,,,,TBIT,South Concourse,FOOD AND BEVERAGE FACILITIES,,,,LAX,310-646-1770,2018-02-02 11:44:26.750000000,,,33.942439,-118.410344,380 World Way,Los Angeles,90045,04/22/2018 12:00:01 AM
1729,1165,Gucci Boutique - Duty Free,,"Gucci is an Italian brand famous for high fashion women's apparel and accessories, such handbags, jewelry and more.",1,,,,TBIT,Great Hall,DUTY FREE SHOPS,,,,LAX,(310) 348-2691,2018-02-02 11:42:50.157000000,,,33.943468,-118.410291,380 World Way,Los Angeles,90045,04/22/2018 12:00:01 AM
1730,1166,Burberry Boutique - Duty Free,,Burberry has an international reputation for fine quality men's and women's apparel as well as handbags.,1,,,,TBIT,Great Hall,DUTY FREE SHOPS,,,,LAX,(310) 348-2785,2018-02-02 11:42:19.733000000,,,33.94326522,-118.41002034,380 World Way,Los Angeles,90045,04/22/2018 12:00:01 AM
1728,1164,Hermes Boutique - Duty Free,,"Hermes is a designer brand of distinction; you can shop for a purse, jewelry, women's apparel, or fragrances.",1,,,,TBIT,Great Hall,DUTY FREE SHOPS,,,,LAX,,2018-02-02 11:39:33.457000000,,,33.943349,-118.410232,380 World Way,Los Angeles,90045,04/22/2018 12:00:01 AM
1725,1161,Emporio Armani,,"Emporio Armani stands for high quality, featuring men's apparel, women's apparel, jeans, sunglasses and more.",1,,,,TBIT,Great Hall,GIFT SHOPS AND NEWS STANDS,,,,LAX,310-646-1770,2018-02-02 11:38:40.447000000,,,33.94346146,-118.41036071,380 World Way,Los Angeles,90045,04/22/2018 12:00:01 AM
1697,1133,Relay ,,Relay is a one-stop shop for items in demand by busy travelers.,1,,,,TBIT,Great Hall,GIFT SHOPS AND NEWS STANDS,,,,LAX,(310) 665-9839,2018-02-02 11:37:17.467000000,,,,,380 World Way,Los Angeles,90045,04/22/2018 12:00:01 AM
1703,1139,The Economist,,"From electronics to candy, The Economist seeks to please every traveler's needs.",1,,,,TBIT,North Concourse,GIFT SHOPS AND NEWS STANDS,,,,LAX,(310) 665-9833,2018-02-02 11:08:06.223000000,,,33.944781,-118.410613,380 World Way,Los Angeles,90045,04/22/2018 12:00:01 AM
1752,1188,James' Beach,,James Beach Restaurant & Bar is a local favorite with a long list of cocktails and savory tacos.,1,,,,TBIT,North Concourse,FOOD AND BEVERAGE FACILITIES,,,,LAX,(310) 410-9026,2018-02-02 11:03:55.873000000,,,33.945079,-118.410617,380 World Way,Los Angeles,90045,04/22/2018 12:00:01 AM
1742,1178,Saudi Arabian Airlines,,,0,,,,TBIT,,AIR CARRIER,,,,LAX,(800) 472-8342,,,,,,380 World Way,Los Angeles,90045,04/22/2018 12:00:01 AM
1745,1181,Etihad Airways,,,0,,www.etihad.com,,TBIT,Departure Level,AIR CARRIER,,,,LAX,(877) 690-0767,,,,,,380 World Way,Los Angeles,90045,04/22/2018 12:00:01 AM
1884,1320,WOW Air,,,0,,www.wowair.com,,TBIT,Departure Level,AIR CARRIER,,,,LAX,(866) 512-8364,,,,,,380 World Way,Los Angeles,90045,04/22/2018 12:00:01 AM
1882,1318,Mokulele Airlines,,,0,,,,Terminal 6,Departure Level,AIR CARRIER,,,,LAX,(800) 260-7070,,,,,,600 Wolrd Way,Los Angeles,90045,04/22/2018 12:00:01 AM
1865,1301,SAS (Scandanavian Airlines),,,1,,www.flysas.com,,TBIT,Departure Level,AIR CARRIER,,,,LAX,(800) 221-2350,,,,,,380 World Way,Los Angeles,90045,04/22/2018 12:00:01 AM
809,541,Travelers Info-VIP,, ,,,www.lawa.org/vip,,Terminal 6,Arrival Level,TRAVELERS ASSISTANCE,,,,LAX,(310) 646-2276,,,,,,600 World Way,Los Angeles,90045,04/22/2018 12:00:01 AM
808,541,Travelers Info-VIP,, ,,,www.lawa.org/vip,,Terminal 5,Arrival Level,TRAVELERS ASSISTANCE,,,,LAX,(310) 646-2275,,,,,,500 World Way,Los Angeles,90045,04/22/2018 12:00:01 AM
1702,1138,Bead Factory,,"Offering beads from all over the world, the Bead Factory features a wide selection of jewelry, watches and women's apparel.",1,,,,TBIT,North Concourse,GIFT SHOPS AND NEWS STANDS,,,,LAX,310-258-9722,2018-02-02 11:02:37.393000000,,,33.945347,-118.410807,380 World Way,Los Angeles,90045,04/22/2018 12:00:01 AM
1683,1119,Umami Burger,,"Eat at Umami Burger if you want a handcrafted, grass fed burger, and other tasty menu items.",1,,,,TBIT,Great Hall - Food Court,FOOD AND BEVERAGE FACILITIES,,,,LAX,310-646-1770,2018-02-02 11:00:17.853000000,,,33.94387796,-118.41006045,380 World Way,Los Angeles,90045,04/22/2018 12:00:01 AM
1900,1336,Kentucky Fried Chicken,,KFC is known worldwide for their fried chicken.,1,,,,TBIT,Departure Level,FOOD AND BEVERAGE FACILITIES,,,,LAX,310-307-7533,2018-02-02 10:59:08.710000000,2016-09-09 13:21:46.250000000,,,,,,,04/22/2018 12:00:01 AM
1720,1156,Larder at Tavern,,Larder at Tavern serves up tasty sandwiches and various bakery items. There's also a farmers market section offering various organic products.,1,,,,TBIT,Great Hall - Food Court,FOOD AND BEVERAGE FACILITIES,,,,LAX,(310) 258-9556,2018-02-02 10:58:25.983000000,,,33.94378911,-118.41043846,380 World Way,Los Angeles,90045,04/22/2018 12:00:01 AM
1695,1131,Porsche Design,,The luxury car brand Porsche offers a wide range of apparel and accessories for both men and women.,1,,,,TBIT,Great Hall,GIFT SHOPS AND NEWS STANDS,,,,LAX,310-216-9320,2018-02-02 10:57:32.633000000,,,33.94372728,-118.41059899,380 World Way,Los Angeles,90045,04/22/2018 12:00:01 AM
1711,1147,Chaya Sushi,,"Chaya is a favorite with travelers who want to enjoy fresh sushi, rice balls and other Asian dishes.",1,,,,TBIT,Great Hall,FOOD AND BEVERAGE FACILITIES,,,,LAX,310-645-0980,2018-02-02 10:56:55.923000000,,,33.94364673,-118.41058724,380 World Way,Los Angeles,90045,04/22/2018 12:00:01 AM
1719,1155,Border Grill,,"Border Grill is known as a great place to eat, have a beer, margarita or cocktails at the bar while watching TV.",1,,,,TBIT,Great Hall - Food Court,FOOD AND BEVERAGE FACILITIES,,,,LAX,310-646-1770,2018-02-02 10:56:06.260000000,,,33.94359989,-118.41042488,380 World Way,Los Angeles,90045,04/22/2018 12:00:01 AM
1726,1162,Coach,,"Quality handbags, small leather goods and accessories in all the latest fashion colors are showcased perfectly in this dramatic corner store. Founded in a New York City loft in 1941, Coach has emerged as a top designer – the perfect luxury specialty retai",1,,,,TBIT,Great Hall,GIFT SHOPS AND NEWS STANDS,,,,LAX,(424) 750-9171,2018-02-02 07:21:25.830000000,,,33.94316935,-118.41039355,380 World Way,Los Angeles,90045,04/22/2018 12:00:01 AM
1727,1163,Bvlgari,,"Leading the lineup of luxury brands in LAX is the spectacular Bulgari shop. This is truly the last word in jewelry, watches and accessories – Italian style. A destination in itself, this store is not to be missed!",1,,,,TBIT,Great Hall,GIFT SHOPS AND NEWS STANDS,,,,LAX,310-646-1770,2018-02-02 07:20:52.030000000,,,33.94316086,-118.4102669,380 World Way,Los Angeles,90045,04/22/2018 12:00:01 AM
1696,1132,Tumi,,"Since 1975, Tumi has been creating world-class business and travel essentials designed to upgrade, uncomplicate and beautify all aspects of life on the move. The Tumi store in LAX is a perfect example of the brand’s reach and power. Trust Tumi for  luxury",1,,,,TBIT,Great Hall,GIFT SHOPS AND NEWS STANDS,,,,LAX,(424) 800-2315,2018-02-02 07:20:05.440000000,,,33.94379658,-118.4106001,380 World Way,Los Angeles,90045,04/22/2018 12:00:01 AM
1699,1135,Victoria's Secret,,"International travelers and frequent flyers love a little luxury – and that’s just what they find at Victoria’s Secret. Indulgent beauty products, fragrances, branded accessories – and of course those sophisticated little underthings – are ready for takeo",1,,,,TBIT,Great Hall,GIFT SHOPS AND NEWS STANDS,,,,LAX,424-800-2355,2018-02-02 07:17:34.910000000,,,33.94339665,-118.4105507,380 World Way,Los Angeles,90045,04/22/2018 12:00:01 AM
1655,1091,People News,,"From Pippa to Kim to Lindsay…the world’s first and still most popular entertainment magazine brings the industry alive each week. Now the excitement and name recognition of People comes to Terminal 8, with a full-service newsstand that is at heart a Hudso",1,,,,Terminal 8,Departure Level,GIFT SHOPS AND NEWS STANDS,,,,LAX,310-337-6727,2018-02-02 07:15:58.483000000,,,33.941479,-118.397147,800 World Way,Los Angeles,90045,04/22/2018 12:00:01 AM
1654,1090,E! News,,"Faithful fans of the E! network know that this is the place for the latest breaking updates on their favorite Hollywood stars and the day’s hottest stories. Welcome to E! News – a fashionable, fun walk down the famous ‘red carpet.”

",1,,,,Terminal 8,Departure Level,GIFT SHOPS AND NEWS STANDS,,,,LAX,(310) 338-2114,2018-02-02 07:15:12.703000000,,,33.942422,-118.397324,800 World Way,Los Angeles,90045,04/22/2018 12:00:01 AM
1645,1081,Rip Curl,,"Rip Curl is the most recognized name on the planet for high performance surf, ski and snowboarding equipment and apparel. This new store celebrates the outdoor California lifestyle with all the latest board shorts, beachwear, headgear and other high-perfo",1,,,,Terminal 5,Departure Level,GIFT SHOPS AND NEWS STANDS,,,,LAX,(310) 417-8630,2018-02-02 07:07:53.520000000,,,33.941305,-118.404556,500 World Way,Los Angeles,90045,04/22/2018 12:00:01 AM
1644,1080,Mattel Experience,,"The number one toy company in the world got its start in a humble garage workshop in Southern California back in 1945. Now “The Mattel Experience” comes to LAX, with all the premier brands and licenses that Mattel has made famous: Hot Wheels, Matchbox, Ba",1,,,,Terminal 5,Departure Level,GIFT SHOPS AND NEWS STANDS,,,,LAX,310-641-1439,2018-02-02 07:07:19.983000000,,,33.941476,-118.404588,500 World Way,Los Angeles,90045,04/22/2018 12:00:01 AM
1646,1082,Magic Johnson Sports,,"There’s retail magic inside this exciting sports store in Terminal 5, the first ever dedicated to LA hero Earvin “Magic” Johnson. The Lakers purple-and-yellow décor sends the message: you’re in LA!",1,,,,Terminal 5,Departure Level,GIFT SHOPS AND NEWS STANDS,,,,LAX,310-337-9414,2018-02-02 07:06:50.997000000,,,33.941559,-118.404605,500 World Way,Los Angeles,90045,04/22/2018 12:00:01 AM
1731,1167,Hugo Boss,,"The world-renowned men’s high-style apparel brand is presented in a sleek and contemporary store, complete with dressing room. The Hugo Boss store is THE high-end fashion and lifestyle brand for men, known the world over.",1,,,,TBIT,Great Hall,GIFT SHOPS AND NEWS STANDS,,,,LAX,(424) 750-9982,2018-02-02 07:05:49.410000000,,,33.94367258,-118.41059008,380 World Way,Los Angeles,90045,04/22/2018 12:00:01 AM
1807,1243,Hudson News,,"The famous national newsstand brand, Hudson News, is known as The Traveler’s Best Friend. Here can be found all the traveler’s essentials – reading materials, snacks, beverages, souvenirs, health & beauty aids, electronics and more. Featuring a four-posit",1,,,,Terminal 3,Departure Level,GIFT SHOPS AND NEWS STANDS,,,,LAX,(310)338-2003,2018-02-02 07:03:30.453000000,,,33.94667206,-118.40723324,300 World Way,Los Angeles,90045,04/22/2018 12:00:01 AM
1643,1079,Hollywood Style,,"Hollywood Style is a trendy gallery shop in Terminal 4 that includes an ever-changing selection of hip, LA-style fashionable apparel, accessories, sunglasses and luggage for fashion-forward men and women",1,,,,Terminal 4,Departure Level,GIFT SHOPS AND NEWS STANDS,,,,LAX,(310) 337-6761,2018-02-02 06:57:02.867000000,,,33.940678,-118.406951,400 World Way,Los Angeles,90045,04/22/2018 12:00:01 AM
1916,1352,Panda Express ,,"Since 1983, Panda Express has pioneered the quick-service Chinese food market and quickly became the quick serve Asian cuisine of choice for consumers and developers. Nearly 30 years and 1,500 stores later, Panda Express continues to provide quality Chine",1,,,,Terminal 8,Departure Level,FOOD AND BEVERAGE FACILITIES,,,,LAX,310-307-7547,2018-02-02 06:14:13.833000000,2017-06-15 12:32:41.320000000,,33.9427159972689,-118.39729846527268,,,,04/22/2018 12:00:01 AM
1680,1116,Panda Express,,"Since 1983, Panda Express has pioneered the quick-service Chinese food market and quickly became the quick serve Asian cuisine of choice for consumers and developers. Nearly 30 years and 1,500 stores later, Panda Express continues to provide quality Chine",1,,,,TBIT,Great Hall - Food Court,FOOD AND BEVERAGE FACILITIES,,,,LAX,(424) 750-9969,2018-02-02 06:14:03.327000000,,,33.94380474,-118.41034168,380 World Way,Los Angeles,90047,04/22/2018 12:00:01 AM
1753,1189,LAMILL Coffee,,"Get buzzed at Lamill Coffee, a chic newcomer to the coffee scene from Los Angeles’ trendy Siverlake neighborhood.
Located post-security in TBIT, Lamill introduces a fresh, new culinary approach to coffee that goes far beyond standard
coffeehouse fare, i",1,,,,TBIT,North Concourse,FOOD AND BEVERAGE FACILITIES,,,,LAX,310-646-1770,2018-02-02 06:04:44.797000000,,,33.945382,-118.410885,380 World Way,Los Angeles,90045,04/22/2018 12:00:01 AM
1635,1071,Carl's Jr - Green Burrito,,"Carl's Jr. is an American-based fast-food restaurant chain operating in the Western and Southwestern states that has
landed in LAX Terminal 8 to bring to its guests one of the best burgers in town!",1,,,,Terminal 8,Departure Level,FOOD AND BEVERAGE FACILITIES,,,,LAX,213-235-0249,2018-02-02 06:04:06.967000000,,,33.942557,-118.397378,800 World Way,Los Angeles,90045,04/22/2018 12:00:01 AM
1786,1222,The Coffee Bean & Tea Leaf,,"Born and brewed in Southern California since 1963, The Coffee Bean & Tea Leaf delivers the taste and aroma of the
world’s best coffees and teas. In addition to coffee & tea, this location has an extensive line of bakery and food grab &
go items.",0,,,,TBIT,Ticketing Level,FOOD AND BEVERAGE FACILITIES,,,,LAX,310-646-1770,2018-02-02 05:58:46.480000000,2017-08-09 13:45:52.910000000,,33.94329985,-118.40858084,380 World Way,Los Angeles,90045,04/22/2018 12:00:01 AM
1638,1074,Corona Bar,,American comfort food with a Mexican touch and a great bar and lounge area to relax.,1,,,,Terminal 8,Departure Level,FOOD AND BEVERAGE FACILITIES,,,,LAX,213-235-0250,2018-02-02 05:50:54.813000000,,,33.941301,-118.397109,800 World Way,Los Angeles,90045,04/22/2018 12:00:01 AM
1734,1170,Engine Co. No. 28,,"Located in T8, Engine Co. No. 28 is a restaurant serving Classic American dishes with a Southern touch with a full bar.",1,,,,Terminal 8,Departure Level,FOOD AND BEVERAGE FACILITIES,,,,LAX,213-235-0256,2018-02-02 05:48:22.297000000,,,33.942075,-118.397222,800 World Way,Los Angeles,90045,04/22/2018 12:00:01 AM
1935,1371,Hong Kong Airlines,,,0,,www.hongkongairlines.com,,TBIT,Departure Level,AIR CARRIER,,,,LAX,(855) 393-3880,2017-12-15 14:10:17.290000000,2017-12-15 14:12:11.620000000,,,,,,,04/22/2018 12:00:01 AM
645,429,Pedus Building Service,, ,,,,TBIT,TBIT,Departure Level - Custodial Service,"CUSTODIAL SERVICE, GENERAL AIRPORT CLEANING SERVICES",,,,LAX,(310) 646-1313,,,,,,380 World Way,Los Angeles,90045,04/22/2018 12:00:01 AM
650,432,Philippine Airlines,Located in Tom Bradley International Terminal (TBIT)., ,,,www.philippineairlines.com,PR,TBIT,,AIR CARRIER,,,,LAX,(310) 646-2693,,,,,,380 World Way,Los Angeles,90045,04/22/2018 12:00:01 AM
691,465,Riscomp Industries,, ,,,,,Terminal 5,T-5,,,,,LAX,(310) 646-0361,,,,,,,,,04/22/2018 12:00:01 AM
720,489,Singapore Airlines,Located in Tom Bradley International Terminal (TBIT)., ,,,www.singaporeair.com,SQ,TBIT,,AIR CARRIER,,,,LAX,(866) 767-2247,,,,,,380 World Way,Los Angeles,90009,04/22/2018 12:00:01 AM
468,305,ITS (Int'l Total Services Security Screening),Services provided at LAX., ,,,,,Terminal 3,,CONTRACT SECURITY SERVICES,,,,LAX,(310) 410-5330,,,,,,,,,04/22/2018 12:00:01 AM
472,309,Japan Airlines,Located in Tom Bradley International Terminal (TBIT)., ,,,www.jal.co.jp,JL,TBIT,,AIR CARRIER,,,,LAX,(310) 646-2640,,,,,,380 World Way,Los Angeles,90045,04/22/2018 12:00:01 AM
495,328,KLM Royal Dutch Airlines,, ,0,,www.klm.com,KL,TBIT,,AIR CARRIER,,,,LAX,(310) 646-1139,,,,,,380 World Way,Los Angeles,90045,04/22/2018 12:00:01 AM
499,329,Korean Airlines,Located in Tom Bradley International Terminal (TBIT)., ,,,www.koreanair.com,KE,TBIT,,AIR CARRIER,,,,LAX,(800) 438-5000,,,,,,380 World Way,Los Angeles,90045,04/22/2018 12:00:01 AM
1191,721,TSA Lost & Found,"To retrieve items left behind in any of the passenger security checkpoints, contact the above number from the hours of 0600-2200.  Office is open 7 days a week.     ",,,,www.tsa.dot.gov,,Terminal 6,,GOVERNMENT AGENCIES,,,,LAX,(310) 242-9073,,,,,,,,,04/22/2018 12:00:01 AM
1221,746,One Source,, ,,,,,TBIT,,GENERAL AIRPORT CLEANING SERVICES,,,,LAX,646-1313,,,,,,380 World Way,Los Angeles,90045,04/22/2018 12:00:01 AM
1237,759,West Jet,,,0,,www.westjet.com,,Terminal 2,,AIR CARRIER,,,,LAX,(888) 937-8538,,,,,,200 World Way,Los Angeles,90045,04/22/2018 12:00:01 AM
1072,654,Virgin Atlantic,, ,,,www.virgin.com/atlantic,,Terminal 2,,AIR CARRIER,,,,LAX,(310) 215-4342,,,,,, 200 World Way,Los Angeles,90045 ,04/22/2018 12:00:01 AM
1140,656,Lufthansa,Located in Tom Bradley International Terminal (TBIT)., ,,,www.lufthansa.com,,TBIT,,AIR CARRIER,,,,LAX,(310) 646-7150,,,,,, 380 World Way,Los Angeles, 90045,04/22/2018 12:00:01 AM
1089,660,Bravo Aviation,Heliport facilities, ,,,www.bravoair.com,,Terminal 4,,AIRCRAFT CHARTERS,,,,LAX,(310) 337-6701,,,,,,,,,04/22/2018 12:00:01 AM
1141,685,Swiss International Air Lines Ltd.,,,,,www.swiss.com,,TBIT,,AIR CARRIER,,,,LAX,(877) 359-7947,,,,,,,,,04/22/2018 12:00:01 AM
765,514,Superior Airline Services,, ,,,,,Terminal 3,,AIRCRAFT SERVICES,,,,LAX,(310) 410-1132,,,,,,300 World Way,Los Angeles,90045,04/22/2018 12:00:01 AM
804,541,Travelers Info-VIP,, ,0,,www.lawa.org/vip,,Terminal 1,Arrival Level,TRAVELERS ASSISTANCE,,,,LAX,(310) 646-2271,,,,,,100 World Way,Los Angeles,90045,04/22/2018 12:00:01 AM
805,541,Travelers Info-VIP,, ,,,www.lawa.org/vip,,Terminal 2,Arrival Level,TRAVELERS ASSISTANCE,,,,LAX,(310) 646-2272,,,,,,200 World Way,Los Angeles,90045,04/22/2018 12:00:01 AM
806,541,Travelers Info-VIP,, ,,,www.lawa.org/vip,,Terminal 3,Arrival Level,TRAVELERS ASSISTANCE,,,,LAX,(310) 646-2273,,,,,,300 World Way,Los Angeles,90045,04/22/2018 12:00:01 AM
807,541,Travelers Info-VIP,, ,,,www.lawa.org/vip,,Terminal 4,Arrival Level,TRAVELERS ASSISTANCE,,,,LAX,(310) 646-2274,,,,,,400 World Way,Los Angeles,90045,04/22/2018 12:00:01 AM
810,541,Travelers Info-VIP,, ,,,www.lawa.org/vip,,Terminal 7,Arrival Level,TRAVELERS ASSISTANCE,,,,LAX,(310) 646-2277,,,,,,700 World Way,Los Angeles,90045,04/22/2018 12:00:01 AM
811,541,Travelers Info-VIP,, ,,,www.lawa.org/vip,,TBIT,Arrival Level,TRAVELERS ASSISTANCE,,,,LAX,(310) 646-7365,,,,,,380 World Way,Los Angeles,90045,04/22/2018 12:00:01 AM
822,548,"U.S. Dept. of Agriculture, Dept. of Plant Protection",, ,,,,,Terminal 2,Arrival Level,"GOVERNMENT AGENCIES, AGRICULTURE",,,,LAX,(310) 646-2936,,,,,,200 World Way,Los Angeles,90045,04/22/2018 12:00:01 AM
823,548,"U.S. Dept. of Agriculture, Dept. of Plant Protection",, ,,,,,Terminal 6,Arrival Level,"GOVERNMENT AGENCIES, AGRICULTURE",,,,LAX,(310) 348-7512,,,,,,600 World Way,Los Angeles,90045,04/22/2018 12:00:01 AM
1040,548,"U.S. Dept. of Agriculture, Dept. of Plant Protection",, ,,,,,TBIT,Arrival Level,"GOVERNMENT AGENCIES, AGRICULTURE",,,,LAX,(310) 215-2431,,,,,,380 World Way - Box N-21,Los Angeles,90045,04/22/2018 12:00:01 AM
1041,548,"U.S. Dept. of Agriculture, Dept. of Plant Protection",, ,,,,,Terminal 5,Arrival Level,"GOVERNMENT AGENCIES, AGRICULTURE",,,,LAX,(310) 646-4397,,,,,,500 World Way,Los Angeles,90045,04/22/2018 12:00:01 AM
829,550,U. S. Customs Service,, ,,,,,TBIT,Arrival Level - Tom Bradley International Terminal,GOVERNMENT AGENCIES,,,,LAX,(310) 568-7545,,,,,,380 World Way,Los Angeles,90045,04/22/2018 12:00:01 AM
833,553,U.S. Immigration and Naturalization Service,, ,,,,,TBIT,Arrival Level - Tom Bradley International Terminal,GOVERNMENT AGENCIES,,,,LAX,(310) 568-7500,,,,,,,,,04/22/2018 12:00:01 AM
840,556,U.S. Public Health Service,"For public inquiries, call the Centers for Disease Control and Prevention (CDC) Hotline:
(888) 246-2675", ,,,www.cdc.gov/,,TBIT,Division of Quarantine,GOVERNMENT AGENCIES,,,,LAX,(310) 215-2427,,,,,,380 World Way,Los Angeles,90045,04/22/2018 12:00:01 AM
841,556,U.S. Public Health Service,"For public inquiries, call the Centers for Disease Control and Prevention (CDC) Hotline:
(888) 246-2675", ,,,www.cdc.gov/,,Terminal 2,Arrival Level,GOVERNMENT AGENCIES,,,,LAX,(310) 215-2427,,,,,,200 World Way,Los Angeles,90045,04/22/2018 12:00:01 AM
113,67,American Building Maintenance (ABM),, ,,,,,Terminal 2,Departure Level,"CUSTODIAL SERVICE, GENERAL AIRPORT CLEANING SERVICES",,,,LAX,(310) 670-3057,,,,,,200 World Way,Los Angeles,90045,04/22/2018 12:00:01 AM
22,17,Aeroflot,Located in Tom Bradley International Terminal (TBIT)., ,,,www.aeroflot.ru,SU,TBIT,,AIR CARRIER,,,,LAX,(310) 281-5300,,,,,,380  World Way,Los Angeles,90045,04/22/2018 12:00:01 AM
1457,21,Aeromexico ,,,0,,www.aeromexico.com,AM,Terminal 2,,AIR CARRIER,,,,LAX,(310) 646-0339,,,,,,200 World Way,Los Angeles,90045,04/22/2018 12:00:01 AM
318,210,El Al Israel Airlines,Located in Tom Bradley International Terminal (TBIT)., ,,,www.elal.co.il,LY,TBIT,,AIR CARRIER,,,,LAX,(310) 646-3765,,,,,,380 World Way #3328,Los Angeles,90045,04/22/2018 12:00:01 AM
1941,1377,CNBC,,,1,,,,TBIT,,GIFT SHOPS AND NEWS STANDS,,,,LAX,424-732-3956,2018-04-11 08:08:45.720000000,2018-04-11 07:57:18.053000000,,,,,,,04/22/2018 12:00:01 AM
1894,1330,Blue Window,,"Blue Window serves up sandwiches, wraps, and healthy salads.",1,,,,Terminal 3,Departure Level,FOOD AND BEVERAGE FACILITIES,,,,LAX,213-235-0264,2018-04-04 08:11:33.940000000,2018-04-04 08:11:54.600000000,,33.94596465501241,-118.40739698221375,,,,04/22/2018 12:00:01 AM
1940,1376,moshi ,,,1,,,,Terminal 4,,GIFT SHOPS AND NEWS STANDS,,,,LAX,,2018-03-19 15:12:14.963000000,2018-03-19 15:11:40.377000000,,,,,,,04/22/2018 12:00:01 AM
1905,1341,Planet Hollywood,,"Planet Hollywood grills up appetizers, burgers, entrees, and more.",0,,,,TBIT,Ticketing Level,FOOD AND BEVERAGE FACILITIES,,,,LAX,323-451-1004,2018-03-16 07:13:12.930000000,2016-11-28 10:32:52.663000000,,,,,,,04/22/2018 12:00:01 AM
1758,1194,The Coffee Bean & Tea Leaf,,"The Coffee Bean & Tea Leaf has an assortment of specialty coffee and blended coffee drinks, as well as tea and baked goods.",1,,,,Terminal 7,Departure Level - Food Court,FOOD AND BEVERAGE FACILITIES,,,,LAX,310-258-9775,2018-03-14 12:10:15.360000000,,,33.941398,-118.399436,,,,04/22/2018 12:00:01 AM
1924,1360,nekter,,"Get your daily dose of nutrients, improve your digestion, increase your energy, and boost your immune syst Juice Bar. Handcrafted juices, smoothies and acai bowls are natural, clean and always buzzing with energizing and nutrient-rich ingredients.",1,,,,Terminal 3,Departure Level,FOOD AND BEVERAGE FACILITIES,,,,LAX,,2018-02-13 07:04:29.500000000,2017-09-07 07:19:28.957000000,,,,,,,04/22/2018 12:00:01 AM
1809,1245,Hudson LAXpress (Gate 35),,Hudson News features a wide array of last minute items for travelers.,1,,,,Terminal 3,Departure Level,GIFT SHOPS AND NEWS STANDS,,,,LAX,(310) 338-5453,2018-02-13 07:03:15.027000000,2017-10-04 11:58:09.817000000,,33.946678,-118.407226,300 World Way,Los Angeles,90045,04/22/2018 12:00:01 AM
1930,1366,Moshi,,"Priding itself on offering unique accessories, Moshi is your one-stop-shop when it comes to finding quality one-of-a-kind items. Make sure you stop by this Terminal 3 gem!",1,,,,Terminal 3,Departure Level,GIFT SHOPS AND NEWS STANDS,,,,LAX,,2018-02-08 15:41:07.020000000,2017-11-14 08:04:45.590000000,,,,,,,04/22/2018 12:00:01 AM
1931,1367,Soundstage Market by Hudson,,This convenient grab-and-go station offers refreshing beverages and tasty snacks to make your flight an enjoyable one.,1,,,,Terminal 3,Departure Level,GIFT SHOPS AND NEWS STANDS,,,,LAX,,2018-02-08 15:40:38.017000000,2017-11-14 08:07:48.473000000,,,,,,,04/22/2018 12:00:01 AM
1932,1368,The Parlor,,"An iconic LA gastro-pub, The Parlor is a classic ode to the “good ole days” with well-crafted cocktails and a warm, nostalgic dining experience.",1,,,,Terminal 3,Departure Level,FOOD AND BEVERAGE FACILITIES,,,,LAX,213-235-3505,2018-02-08 15:39:40.117000000,2017-11-27 10:49:25.797000000,,,,,,,04/22/2018 12:00:01 AM
1928,1364,La Familia,,This vibrant restaurant will have you craving everything on the menu. Take a seat and bask in the moment while enjoying a delicious meal & refreshing beverage.,1,,,,Terminal 3,,FOOD AND BEVERAGE FACILITIES,,,,LAX,310-307-7499,2018-02-08 15:39:01.767000000,2017-10-23 11:30:44.700000000,,,,300 World Way,Los Angeles,90045,04/22/2018 12:00:01 AM
1939,1375,Ashland Hill (and Bar),,Ashland Hill’s food has been called “nuanced and delicious” with menus that draw from its California roots. Discover your inner foodie at this classic LA-based restaurant. ……. In search of the perfect drink? Look no further. Ashland Hill Bar’s vibrant ing,1,,,,Terminal 3,,FOOD AND BEVERAGE FACILITIES,,,,LAX,,2018-02-08 15:37:41.893000000,2017-12-28 09:49:46.480000000,,,,,,,04/22/2018 12:00:01 AM
1927,1363,The New Stand,,"The New Stand shop carries a variety of merchandise. From new media to high fashion, and weird toys to other interesting finds; you won’t come across anything quite like this.",1,,,,Terminal 1,,GIFT SHOPS AND NEWS STANDS,,,,LAX,310-922-1302,2018-02-08 15:32:43.300000000,2018-01-17 09:27:57.730000000,,,,100 World Way,Los Angeles,90045,04/22/2018 12:00:01 AM
1909,1345,Reilly's Irish Pub,,"Based on the West Hollywood original, this cozy pub serves up comfort food like grilled cheese, corned beef sliders, and nachos, as well as a wide selection of sandwiches, burgers, and street tacos in fun flavors. Beer lovers can try a flight to sample se",1,,,,Terminal 1,Departure Level,FOOD AND BEVERAGE FACILITIES,,,,LAX,,2018-02-08 15:31:56.623000000,2017-04-17 15:03:22.040000000,,33.947337509405685,-118.40123594810654,,,,04/22/2018 12:00:01 AM
